Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hour,Arrival_min,Departure_hour,Departure_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
735,1,no_info,7005,15,6,2019,21,0,8,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
545,1,no_info,8018,9,5,2019,16,10,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1395,1,other,10577,9,6,2019,19,0,19,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
810,2,other,11507,12,6,2019,19,0,5,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2295,2,no_info,9653,9,5,2019,19,15,5,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,other,4160,15,3,2019,11,50,10,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1485,1,no_info,14714,3,6,2019,19,0,18,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
85,0,no_info,5678,9,5,2019,4,20,2,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1100,2,no_info,13873,18,5,2019,1,20,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
520,1,no_info,11264,27,6,2019,19,0,10,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
405,1,other,11134,24,3,2019,20,40,13,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
330,1,no_info,6151,21,3,2019,22,15,16,45,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
845,1,other,10844,18,5,2019,19,50,5,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1615,2,no_info,13014,3,6,2019,12,35,9,40,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,other,4995,18,6,2019,11,50,10,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
155,0,no_info,4174,18,4,2019,18,5,15,30,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,no_info,12841,3,3,2019,16,10,13,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1685,1,no_info,13067,9,5,2019,21,5,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1620,1,other,10262,24,6,2019,19,0,16,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,4423,6,4,2019,13,0,10,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
585,1,other,8586,1,5,2019,4,40,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
730,1,other,9663,15,5,2019,9,20,21,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
300,1,no_info,6069,15,6,2019,21,0,16,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
135,0,no_info,4667,6,5,2019,13,55,11,40,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1270,1,other,12373,9,5,2019,19,0,21,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1055,1,no_info,13941,9,5,2019,10,5,16,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
85,0,no_info,3175,27,3,2019,7,45,6,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1335,1,no_info,8372,9,6,2019,19,15,21,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,no_info,5613,6,4,2019,19,35,17,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
895,1,no_info,7144,18,5,2019,22,30,7,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
590,1,no_info,14571,6,6,2019,16,20,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0,no_info,5277,24,3,2019,0,25,22,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
90,0,other,2759,24,3,2019,11,50,10,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
955,1,no_info,5192,9,5,2019,23,30,7,35,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
715,1,no_info,14714,9,6,2019,19,0,7,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
435,2,no_info,10336,1,6,2019,19,15,12,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,no_info,31945,24,3,2019,23,20,20,45,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1025,1,other,7064,1,4,2019,23,35,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
425,2,no_info,14441,9,6,2019,12,35,5,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
755,1,no_info,17493,3,3,2019,1,35,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1595,1,other,10844,9,6,2019,22,35,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
90,0,no_info,2753,1,6,2019,7,15,5,45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1225,1,other,12898,21,5,2019,4,25,8,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
185,0,no_info,7229,15,4,2019,22,0,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1180,2,no_info,8603,3,6,2019,7,40,12,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
440,2,no_info,18804,15,6,2019,19,0,11,40,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
870,1,no_info,7452,21,4,2019,22,25,7,55,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,3971,24,4,2019,12,20,9,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
170,0,no_info,3943,12,6,2019,13,0,10,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
300,1,no_info,9165,15,3,2019,19,25,14,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170,0,no_info,3625,21,6,2019,12,20,9,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1235,1,other,10262,24,6,2019,12,35,16,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
800,1,no_info,14388,21,5,2019,8,15,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
675,1,no_info,15058,12,6,2019,19,15,8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1360,1,no_info,14882,6,3,2019,7,40,9,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,4591,18,4,2019,13,0,10,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
155,0,other,3841,9,5,2019,9,30,6,55,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
590,1,no_info,14781,15,5,2019,18,15,8,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0,other,3841,9,4,2019,0,40,22,20,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
630,1,no_info,13377,3,6,2019,1,30,15,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
535,2,no_info,13014,12,6,2019,4,25,19,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
375,1,no_info,14848,21,5,2019,19,15,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,no_info,4145,9,5,2019,23,20,20,45,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0,no_info,3850,12,6,2019,10,15,7,55,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
805,1,no_info,10413,24,5,2019,20,25,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
630,1,no_info,6104,3,6,2019,1,30,15,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,3943,1,6,2019,13,20,10,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
665,1,other,8529,12,6,2019,8,15,21,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
825,1,other,10262,24,6,2019,12,35,22,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1540,1,no_info,14151,18,5,2019,22,5,20,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
500,2,no_info,5192,9,5,2019,23,30,15,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
875,1,other,9663,21,5,2019,4,40,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175,0,no_info,4632,24,4,2019,10,40,7,45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
305,1,no_info,5073,6,4,2019,1,30,20,25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
535,1,no_info,9526,15,6,2019,19,15,10,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,4423,15,4,2019,6,50,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
95,0,no_info,2227,12,5,2019,21,40,20,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
160,0,no_info,5403,21,3,2019,14,10,11,30,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
140,0,no_info,3858,27,3,2019,21,55,19,35,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1745,2,no_info,18752,9,3,2019,18,50,13,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
330,1,other,9663,21,5,2019,12,0,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1045,2,no_info,12819,24,6,2019,12,35,19,10,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
720,1,no_info,6883,27,3,2019,21,0,9,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
390,1,no_info,7198,27,5,2019,1,30,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,no_info,7801,9,3,2019,12,45,10,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
175,0,no_info,4823,21,4,2019,21,20,18,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1610,1,other,9663,24,5,2019,9,20,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1480,1,no_info,12121,12,5,2019,21,5,20,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1625,1,no_info,8085,12,5,2019,23,25,20,20,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
295,1,no_info,8662,3,3,2019,18,35,13,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1250,1,other,6017,21,3,2019,18,50,22,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
135,0,other,3859,3,5,2019,12,0,9,45,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
860,1,no_info,7564,18,5,2019,19,15,4,55,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
160,0,other,3919,21,6,2019,8,35,5,55,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
375,1,no_info,26890,1,3,2019,13,15,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
195,0,other,5443,15,4,2019,14,15,11,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
400,1,no_info,13364,1,4,2019,20,45,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
660,1,other,12239,27,5,2019,19,0,8,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
275,1,no_info,4966,9,4,2019,16,5,11,30,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
165,0,no_info,6144,3,3,2019,8,45,6,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1680,1,other,12373,9,5,2019,19,0,15,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1900,2,no_info,10835,18,3,2019,16,30,8,50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1640,1,no_info,7952,6,6,2019,9,25,6,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,no_info,3419,9,4,2019,4,15,1,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
525,1,no_info,10197,27,5,2019,12,35,3,50,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
895,1,no_info,5883,3,6,2019,1,30,10,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
135,0,no_info,4667,18,5,2019,13,55,11,40,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
985,2,no_info,6223,21,3,2019,21,20,4,55,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
665,1,other,7757,6,5,2019,8,15,21,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
300,1,no_info,11873,3,3,2019,19,25,14,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
665,1,other,10844,6,6,2019,8,15,21,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
345,1,no_info,7189,15,5,2019,3,35,21,50,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
885,1,other,10262,27,6,2019,12,35,21,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0,no_info,5989,1,5,2019,22,25,19,55,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
90,0,no_info,2227,24,6,2019,22,50,21,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
90,0,other,4995,6,6,2019,11,50,10,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1695,1,no_info,14231,24,3,2019,18,10,13,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1400,1,other,10844,18,5,2019,18,15,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
455,1,no_info,5628,3,3,2019,13,20,5,45,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1285,1,other,10844,9,6,2019,16,20,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
645,1,no_info,8937,15,6,2019,19,15,8,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,no_info,5618,6,3,2019,16,55,14,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
735,1,no_info,6674,9,4,2019,19,15,7,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,3898,24,4,2019,14,30,11,40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1550,1,other,10844,24,5,2019,20,45,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1380,2,no_info,13381,3,6,2019,19,15,20,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
655,1,no_info,17024,3,3,2019,4,25,17,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
345,1,no_info,7398,9,4,2019,3,35,21,50,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
435,2,other,17461,1,3,2019,17,45,10,30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
735,1,no_info,13731,24,5,2019,8,15,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
920,1,no_info,13555,18,3,2019,8,15,16,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
155,0,no_info,4804,27,4,2019,19,50,17,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
715,1,no_info,16289,21,5,2019,19,0,7,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
425,1,no_info,7520,18,5,2019,12,10,5,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
895,1,no_info,7503,18,5,2019,1,30,10,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
650,1,no_info,8601,27,3,2019,19,15,8,25,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1655,1,other,7064,1,4,2019,12,0,8,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
710,1,no_info,5192,6,5,2019,19,25,7,35,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
330,1,no_info,9158,9,6,2019,21,25,15,55,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
515,1,no_info,24318,6,3,2019,1,35,17,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
660,1,no_info,7038,21,5,2019,18,10,7,10,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,7303,24,3,2019,1,10,22,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
285,1,no_info,8021,15,3,2019,10,10,5,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
555,1,no_info,14323,15,5,2019,19,15,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
805,1,no_info,10203,6,6,2019,20,25,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
390,1,no_info,7408,15,6,2019,1,30,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
85,0,no_info,2227,27,3,2019,22,45,21,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
465,1,no_info,16108,15,6,2019,19,15,11,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1100,1,other,10262,15,6,2019,12,35,18,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
600,1,no_info,14714,9,6,2019,19,0,9,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1210,1,other,10262,3,6,2019,19,0,22,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
490,1,no_info,7640,18,5,2019,22,30,14,20,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
700,1,no_info,8610,12,6,2019,18,50,7,10,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
650,1,no_info,12767,21,3,2019,18,50,8,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
730,1,no_info,6093,12,6,2019,21,0,8,50,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
560,1,no_info,6442,27,4,2019,16,10,6,50,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,other,4030,9,5,2019,8,45,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
480,1,no_info,7408,6,6,2019,21,0,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
545,1,no_info,10696,3,6,2019,16,10,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0,no_info,6982,12,3,2019,11,30,9,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
90,0,no_info,2754,9,6,2019,20,35,19,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
330,1,no_info,23677,1,3,2019,12,15,6,45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
85,0,no_info,2754,27,3,2019,13,25,12,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
965,1,no_info,6758,18,5,2019,21,0,4,55,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0,no_info,6934,18,5,2019,17,10,14,10,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
805,2,no_info,18799,3,3,2019,18,50,5,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,no_info,5678,6,5,2019,21,5,19,35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
800,1,no_info,27992,1,3,2019,20,20,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
180,0,other,4544,1,4,2019,22,50,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1285,1,other,7757,6,5,2019,16,20,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
310,1,no_info,6373,27,5,2019,22,15,17,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0,no_info,5644,3,6,2019,16,55,14,25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1480,1,no_info,13067,6,5,2019,21,5,20,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
540,1,no_info,6513,15,5,2019,16,10,7,10,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,no_info,4392,9,5,2019,13,30,12,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
170,0,no_info,4778,6,3,2019,8,20,5,30,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1485,1,other,10844,18,5,2019,20,45,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1840,2,no_info,12723,24,5,2019,12,30,5,50,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
725,1,other,11134,24,3,2019,9,15,21,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
185,0,no_info,7229,9,5,2019,22,0,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1015,1,other,10262,6,6,2019,4,25,11,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,4778,24,3,2019,8,20,5,30,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,no_info,8033,15,3,2019,2,20,23,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1535,1,no_info,8425,27,5,2019,6,50,5,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
595,1,no_info,15411,6,3,2019,18,50,8,55,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1220,2,no_info,10975,12,6,2019,9,25,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1700,1,no_info,6535,24,3,2019,21,5,16,45,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
435,1,no_info,8355,9,5,2019,17,35,10,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0,other,3543,18,6,2019,20,5,17,45,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1345,1,no_info,12102,24,3,2019,18,45,20,20,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1005,1,other,9314,1,5,2019,9,45,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
415,1,no_info,7503,18,5,2019,1,30,18,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
310,1,no_info,9748,3,3,2019,11,20,6,10,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
155,0,no_info,4804,27,6,2019,19,50,17,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
590,1,other,8586,9,5,2019,16,20,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1630,2,no_info,13882,24,6,2019,12,35,9,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,no_info,7229,21,5,2019,18,45,15,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
80,0,no_info,2575,24,3,2019,7,40,6,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
180,0,no_info,3943,21,5,2019,0,15,21,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
270,1,other,4760,24,4,2019,13,15,8,45,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
965,1,other,8824,24,3,2019,22,35,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
615,1,no_info,6902,21,3,2019,19,15,9,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
865,1,no_info,6151,21,3,2019,7,10,16,45,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
280,1,other,11087,9,3,2019,10,25,5,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
150,0,no_info,5964,3,3,2019,22,5,19,35,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1540,1,no_info,14151,1,5,2019,22,5,20,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1730,1,no_info,11467,15,5,2019,14,25,9,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0,no_info,3873,21,5,2019,0,40,22,20,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
